 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F814W
 -0.5786 -0.5867 -0.5926 -0.5969 -0.6003 -0.6035 -0.6087 -0.6244 -0.6526 -0.6918
 -0.7379 -0.7862 -0.8338 -0.8794 -0.9231 -0.9652 -1.0064 -1.0471 -1.0879 -1.1298
 -1.1739
 -0.1950 -0.2459 -0.2914 -0.3319 -0.3713 -0.4088 -0.4433 -0.4611 -0.4888 -0.5122
 -0.5313 -0.5465 -0.5585 -0.5678 -0.5753 -0.5882 -0.5959 -0.6123 -0.6396 -0.6771
 -0.7225 -0.7724 -0.8238 -0.8744 -0.9228 -0.9690 -1.0133 -1.0563 -1.0983 -1.1403
 -1.1831
 -0.1037 -0.1431 -0.1958 -0.2604 -0.3023 -0.3440 -0.3586 -0.3949 -0.4280 -0.4486
 -0.4758 -0.4990 -0.5182 -0.5340 -0.5476 -0.5733 -0.5840 -0.6010 -0.6275
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F814W
 -0.8961 -0.9404 -1.0500 -1.0972 -1.0455 -0.9877 -1.0114 -1.0779 -1.1021 -1.0542
 -0.9795 -0.8952 -0.8212 -0.7669 -0.7132 -0.6113
 -0.9098 -0.8982 -0.9332 -0.9524 -0.9397 -0.9292 -0.9503 -0.9846 -0.9979 -0.9775
 -0.9383 -0.8856 -0.8282 -0.7758 -0.7264 -0.6341 -0.5892 -0.5803 -0.5855
 -0.9197 -0.8727 -0.8573 -0.8541 -0.8600 -0.8741 -0.8920 -0.9076 -0.9157 -0.9134
 -0.8986 -0.8700 -0.8286 -0.7817 -0.7373 -0.6540 -0.6127 -0.6055 -0.6158 -0.6384
 -0.6715
 -0.9258 -0.8639 -0.8223 -0.8023 -0.8064 -0.8224 -0.8365 -0.8469 -0.8555 -0.8619
 -0.8604 -0.8484 -0.8224 -0.7846 -0.7459 -0.6710 -0.6329 -0.6269 -0.6401 -0.6630
 -0.6916 -0.7246 -0.7612
 -0.9281 -0.8718 -0.8282 -0.7970 -0.7789 -0.7741 -0.7838 -0.8025 -0.8173 -0.8230
 -0.8237 -0.8208 -0.8096 -0.7845 -0.7522 -0.6851 -0.6498 -0.6445 -0.6584 -0.6813
 -0.7093 -0.7408 -0.7755 -0.8127 -0.8533
 -0.9085 -0.8642 -0.8275 -0.7976 -0.7749 -0.7601 -0.7537 -0.7550 -0.7639 -0.7766
 -0.7844 -0.7861 -0.7853 -0.7751 -0.7525 -0.6944 -0.6617 -0.6570 -0.6723 -0.6964
 -0.7246 -0.7558 -0.7895 -0.8257 -0.8643 -0.9057
 -0.8620 -0.8331 -0.8083 -0.7861 -0.7663 -0.7501 -0.7385 -0.7319 -0.7298 -0.7313
 -0.7356 -0.7400 -0.7431 -0.7452 -0.7378 -0.6969 -0.6675 -0.6633 -0.6805 -0.7072
 -0.7372 -0.7692 -0.8030 -0.8387 -0.8760 -0.9154 -0.9573 -1.0040 -1.0562 -1.1101
 -0.7904 -0.7775 -0.7667 -0.7558 -0.7441 -0.7323 -0.7215 -0.7128 -0.7070 -0.7035
 -0.7015 -0.7005 -0.7001 -0.7031 -0.7037 -0.6873 -0.6665 -0.6633 -0.6816 -0.7121
 -0.7456 -0.7799 -0.8150 -0.8511 -0.8883 -0.9268 -0.9671 -1.0096 -1.0570 -1.1105
 -1.1664
 -0.7003 -0.7012 -0.7034 -0.7050 -0.7041 -0.7006 -0.6952 -0.6890 -0.6835 -0.6792
 -0.6758 -0.6728 -0.6700 -0.6683 -0.6693 -0.6636 -0.6565 -0.6571 -0.6761 -0.7094
 -0.7477 -0.7861 -0.8241 -0.8620 -0.9001 -0.9387 -0.9782 -1.0193 -1.0627 -1.1106
 -1.1655
 -0.5988 -0.6111 -0.6238 -0.6359 -0.6458 -0.6522 -0.6551 -0.6551 -0.6535 -0.6515
 -0.6495 -0.6475 -0.6453 -0.6428 -0.6424 -0.6388 -0.6389 -0.6457 -0.6657 -0.7006
 -0.7430 -0.7866 -0.8290 -0.8703 -0.9107 -0.9506 -0.9906 -1.0312 -1.0730 -1.1173
 -1.1662
 -0.4932 -0.5135 -0.5342 -0.5541 -0.5727 -0.5882 -0.6004 -0.6085 -0.6136 -0.6166
 -0.6182 -0.6192 -0.6196 -0.6194 -0.6194 -0.6181 -0.6206 -0.6314 -0.6526 -0.6870
 -0.7311 -0.7788 -0.8263 -0.8722 -0.9163 -0.9589 -1.0007 -1.0421 -1.0836 -1.1262
 -1.1708
 -0.3852 -0.4122 -0.4391 -0.4648 -0.4893 -0.5121 -0.5322 -0.5487 -0.5618 -0.5717
 -0.5791 -0.5848 -0.5894 -0.5928 -0.5956 -0.6001 -0.6042 -0.6169 -0.6394 -0.6729
 -0.7162 -0.7654 -0.8167 -0.8673 -0.9160 -0.9626 -1.0075 -1.0511 -1.0938 -1.1364
 -1.1797
 -0.2747 -0.3072 -0.3416 -0.3711 -0.4003 -0.4282 -0.4541 -0.4777 -0.4983 -0.5159
 -0.5304 -0.5424 -0.5525 -0.5609 -0.5710 -0.5848 -0.5897 -0.6022 -0.6261
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F814W
 -1.2765 -1.2333 -1.2056 -1.1907 -1.1763 -1.1609 -1.1384 -1.1075 -1.0680 -1.0213
 -0.9657 -0.9050 -0.8436 -0.7858 -0.7245 -0.6222
 -1.1195 -1.0771 -1.0523 -1.0397 -1.0355 -1.0339 -1.0297 -1.0190 -1.0009 -0.9751
 -0.9395 -0.8943 -0.8424 -0.7905 -0.7398 -0.6468 -0.5935 -0.5777 -0.5874
 -1.0205 -0.9679 -0.9383 -0.9262 -0.9255 -0.9310 -0.9379 -0.9410 -0.9385 -0.9290
 -0.9103 -0.8804 -0.8400 -0.7951 -0.7522 -0.6679 -0.6189 -0.6034 -0.6124 -0.6345
 -0.6643
 -0.9795 -0.9057 -0.8636 -0.8502 -0.8464 -0.8522 -0.8630 -0.8735 -0.8808 -0.8830
 -0.8781 -0.8633 -0.8364 -0.7996 -0.7617 -0.6855 -0.6404 -0.6252 -0.6336 -0.6552
 -0.6834 -0.7165 -0.7540
 -0.9762 -0.8890 -0.8333 -0.8049 -0.7964 -0.8004 -0.8111 -0.8232 -0.8325 -0.8392
 -0.8418 -0.8387 -0.8261 -0.8004 -0.7683 -0.6996 -0.6580 -0.6431 -0.6510 -0.6723
 -0.7001 -0.7320 -0.7671 -0.8050 -0.8465
 -0.9846 -0.9045 -0.8420 -0.8004 -0.7768 -0.7670 -0.7676 -0.7756 -0.7886 -0.8023
 -0.8084 -0.8095 -0.8058 -0.7935 -0.7695 -0.7089 -0.6707 -0.6566 -0.6643 -0.6861
 -0.7143 -0.7460 -0.7803 -0.8172 -0.8567 -0.8990
 -0.9778 -0.9061 -0.8486 -0.8035 -0.7698 -0.7471 -0.7345 -0.7308 -0.7349 -0.7469
 -0.7615 -0.7715 -0.7766 -0.7748 -0.7626 -0.7125 -0.6779 -0.6650 -0.6730 -0.6960
 -0.7258 -0.7584 -0.7929 -0.8293 -0.8676 -0.9080 -0.9510 -0.9986 -1.0511 -1.1049
 -0.9475 -0.8890 -0.8406 -0.8015 -0.7699 -0.7452 -0.7271 -0.7157 -0.7103 -0.7092
 -0.7121 -0.7191 -0.7276 -0.7355 -0.7377 -0.7097 -0.6795 -0.6680 -0.6764 -0.7010
 -0.7334 -0.7683 -0.8041 -0.8410 -0.8791 -0.9185 -0.9599 -1.0036 -1.0517 -1.1054
 -1.1614
 -0.8924 -0.8491 -0.8128 -0.7829 -0.7579 -0.7366 -0.7187 -0.7045 -0.6945 -0.6884
 -0.6848 -0.6831 -0.6838 -0.6882 -0.6946 -0.6928 -0.6750 -0.6658 -0.6745 -0.7000
 -0.7356 -0.7740 -0.8126 -0.8512 -0.8901 -0.9296 -0.9703 -1.0124 -1.0569 -1.1055
 -1.1607
 -0.8134 -0.7855 -0.7629 -0.7442 -0.7283 -0.7142 -0.7009 -0.6886 -0.6782 -0.6702
 -0.6643 -0.6599 -0.6565 -0.6547 -0.6567 -0.6612 -0.6603 -0.6583 -0.6681 -0.6939
 -0.7319 -0.7744 -0.8171 -0.8590 -0.9001 -0.9409 -0.9820 -1.0236 -1.0666 -1.1118
 -1.1613
 -0.7195 -0.7058 -0.6955 -0.6874 -0.6811 -0.6754 -0.6693 -0.6625 -0.6554 -0.6488
 -0.6432 -0.6388 -0.6352 -0.6321 -0.6306 -0.6322 -0.6373 -0.6446 -0.6577 -0.6833
 -0.7217 -0.7673 -0.8144 -0.8606 -0.9053 -0.9487 -0.9914 -1.0338 -1.0765 -1.1201
 -1.1656
 -0.6200 -0.6152 -0.6150 -0.6161 -0.6182 -0.6206 -0.6223 -0.6227 -0.6216 -0.6193
 -0.6166 -0.6143 -0.6124 -0.6108 -0.6095 -0.6097 -0.6149 -0.6269 -0.6446 -0.6708
 -0.7084 -0.7548 -0.8052 -0.8558 -0.9049 -0.9521 -0.9978 -1.0423 -1.0860 -1.1297
 -1.1740
 -0.5166 -0.5210 -0.5273 -0.5352 -0.5440 -0.5530 -0.5616 -0.5690 -0.5748 -0.5787
 -0.5812 -0.5829 -0.5844 -0.5858 -0.5934 -0.5937 -0.5931 -0.6052 -0.6288
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F814W
 -1.5994 -1.5415 -1.4906 -1.4412 -1.3955 -1.3396 -1.2672 -1.1789 -1.1000 -1.0313
 -0.9672 -0.9049 -0.8457 -0.7911 -0.7409 -0.6412
 -1.4232 -1.3609 -1.3120 -1.2711 -1.2357 -1.1982 -1.1506 -1.0925 -1.0409 -0.9945
 -0.9478 -0.8978 -0.8461 -0.7965 -0.7513 -0.6614 -0.6033 -0.5771 -0.5800
 -1.2866 -1.2183 -1.1682 -1.1313 -1.1029 -1.0785 -1.0503 -1.0157 -0.9849 -0.9562
 -0.9248 -0.8875 -0.8448 -0.8010 -0.7603 -0.6789 -0.6269 -0.6033 -0.6052 -0.6244
 -0.6535
 -1.1896 -1.1137 -1.0592 -1.0218 -0.9970 -0.9805 -0.9663 -0.9485 -0.9320 -0.9164
 -0.8982 -0.8740 -0.8418 -0.8046 -0.7679 -0.6937 -0.6465 -0.6247 -0.6258 -0.6438
 -0.6714 -0.7041 -0.7413
 -1.1277 -1.0359 -0.9722 -0.9358 -0.9124 -0.8994 -0.8924 -0.8861 -0.8797 -0.8736
 -0.8657 -0.8533 -0.8333 -0.8047 -0.7727 -0.7049 -0.6617 -0.6416 -0.6424 -0.6596
 -0.6866 -0.7187 -0.7545 -0.7934 -0.8360
 -1.1003 -0.9949 -0.9177 -0.8655 -0.8352 -0.8243 -0.8274 -0.8309 -0.8321 -0.8316
 -0.8297 -0.8252 -0.8161 -0.7986 -0.7732 -0.7122 -0.6726 -0.6543 -0.6553 -0.6722
 -0.6992 -0.7314 -0.7665 -0.8044 -0.8449 -0.8888
 -1.1003 -0.9938 -0.9078 -0.8420 -0.7961 -0.7681 -0.7573 -0.7620 -0.7746 -0.7872
 -0.7943 -0.7951 -0.7914 -0.7835 -0.7676 -0.7153 -0.6791 -0.6627 -0.6644 -0.6815
 -0.7093 -0.7423 -0.7777 -0.8152 -0.8548 -0.8966 -0.9412 -0.9901 -1.0434 -1.0968
 -1.0974 -0.9944 -0.9098 -0.8427 -0.7915 -0.7553 -0.7326 -0.7211 -0.7184 -0.7239
 -0.7362 -0.7495 -0.7577 -0.7589 -0.7529 -0.7138 -0.6815 -0.6669 -0.6696 -0.6873
 -0.7161 -0.7508 -0.7876 -0.8257 -0.8650 -0.9058 -0.9488 -0.9942 -1.0434 -1.0975
 -1.1530
 -1.0817 -0.9866 -0.9069 -0.8425 -0.7920 -0.7534 -0.7252 -0.7064 -0.6955 -0.6906
 -0.6902 -0.6944 -0.7031 -0.7128 -0.7195 -0.7067 -0.6795 -0.6671 -0.6706 -0.6888
 -0.7164 -0.7556 -0.7948 -0.8346 -0.8748 -0.9157 -0.9579 -1.0013 -1.0473 -1.0974
 -1.1526
 -1.0406 -0.9613 -0.8900 -0.8321 -0.7856 -0.7490 -0.7204 -0.6985 -0.6829 -0.6727
 -0.6666 -0.6633 -0.6626 -0.6655 -0.6718 -0.6822 -0.6723 -0.6632 -0.6678 -0.6863
 -0.7171 -0.7563 -0.7986 -0.8413 -0.8837 -0.9258 -0.9685 -1.0117 -1.0563 -1.1030
 -1.1534
 -0.9761 -0.9129 -0.8555 -0.8071 -0.7674 -0.7355 -0.7099 -0.6890 -0.6722 -0.6593
 -0.6500 -0.6436 -0.6392 -0.6366 -0.6366 -0.6456 -0.6532 -0.6545 -0.6611 -0.6796
 -0.7102 -0.7506 -0.7960 -0.8424 -0.8880 -0.9327 -0.9769 -1.0208 -1.0650 -1.1102
 -1.1573
 -0.8950 -0.8459 -0.8023 -0.7642 -0.7331 -0.7080 -0.6876 -0.6705 -0.6560 -0.6438
 -0.6339 -0.6262 -0.6206 -0.6165 -0.6139 -0.6153 -0.6253 -0.6376 -0.6505 -0.6698
 -0.6999 -0.7403 -0.7877 -0.8377 -0.8873 -0.9354 -0.9824 -1.0282 -1.0735 -1.1187
 -1.1645
 -0.8029 -0.7660 -0.7338 -0.7061 -0.6835 -0.6654 -0.6512 -0.6395 -0.6296 -0.6207
 -0.6129 -0.6064 -0.6013 -0.5975 -0.6037 -0.5913 -0.5886 -0.6125 -0.6360
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = F814W
 -2.1096 -2.0468 -1.9797 -1.9022 -1.8175 -1.6998 -1.5338 -1.3288 -1.1737 -1.0420
 -0.9608 -0.8964 -0.8408 -0.7906 -0.7451 -0.6527
 -1.8684 -1.8035 -1.7430 -1.6798 -1.6098 -1.5190 -1.3933 -1.2378 -1.1083 -1.0165
 -0.9487 -0.8920 -0.8410 -0.7946 -0.7527 -0.6687 -0.6100 -0.5782 -0.5717
 -1.6747 -1.6034 -1.5438 -1.4889 -1.4314 -1.3635 -1.2726 -1.1584 -1.0615 -0.9894
 -0.9338 -0.8854 -0.8400 -0.7976 -0.7590 -0.6820 -0.6305 -0.6026 -0.5972 -0.6109
 -0.6374
 -1.5285 -1.4465 -1.3821 -1.3295 -1.2823 -1.2333 -1.1717 -1.0906 -1.0174 -0.9607
 -0.9161 -0.8766 -0.8378 -0.7996 -0.7640 -0.6926 -0.6458 -0.6211 -0.6167 -0.6293
 -0.6544 -0.6865 -0.7242
 -1.4215 -1.3290 -1.2564 -1.2001 -1.1556 -1.1174 -1.0779 -1.0243 -0.9708 -0.9274
 -0.8929 -0.8626 -0.8317 -0.7991 -0.7669 -0.7005 -0.6574 -0.6353 -0.6320 -0.6441
 -0.6682 -0.6999 -0.7362 -0.7759 -0.8199
 -1.3164 -1.2223 -1.1511 -1.0951 -1.0507 -1.0162 -0.9879 -0.9563 -0.9202 -0.8887
 -0.8635 -0.8417 -0.8195 -0.7942 -0.7666 -0.7055 -0.6657 -0.6458 -0.6436 -0.6558
 -0.6795 -0.7107 -0.7465 -0.7855 -0.8274 -0.8730
 -1.2651 -1.1479 -1.0557 -0.9882 -0.9432 -0.9163 -0.8994 -0.8851 -0.8662 -0.8463
 -0.8291 -0.8144 -0.8000 -0.7830 -0.7619 -0.7076 -0.6709 -0.6530 -0.6519 -0.6646
 -0.6882 -0.7197 -0.7556 -0.7944 -0.8355 -0.8793 -0.9261 -0.9770 -1.0317 -1.0854
 -1.2491 -1.1245 -1.0211 -0.9383 -0.8761 -0.8327 -0.8056 -0.7933 -0.7903 -0.7902
 -0.7882 -0.7830 -0.7748 -0.7645 -0.7510 -0.7065 -0.6730 -0.6572 -0.6571 -0.6704
 -0.6944 -0.7265 -0.7633 -0.8027 -0.8438 -0.8867 -0.9317 -0.9794 -1.0307 -1.0859
 -1.1409
 -1.2431 -1.1167 -1.0100 -0.9224 -0.8525 -0.7998 -0.7626 -0.7385 -0.7248 -0.7194
 -0.7216 -0.7286 -0.7350 -0.7366 -0.7319 -0.7016 -0.6721 -0.6582 -0.6592 -0.6730
 -0.6975 -0.7305 -0.7688 -0.8096 -0.8517 -0.8946 -0.9391 -0.9851 -1.0337 -1.0850
 -1.1408
 -1.2361 -1.1105 -1.0043 -0.9158 -0.8439 -0.7876 -0.7451 -0.7148 -0.6949 -0.6829
 -0.6767 -0.6753 -0.6786 -0.6853 -0.6918 -0.6895 -0.6673 -0.6560 -0.6582 -0.6727
 -0.6978 -0.7316 -0.7717 -0.8148 -0.8588 -0.9030 -0.9478 -0.9934 -1.0402 -1.0891
 -1.1412
 -1.2169 -1.1005 -0.9976 -0.9108 -0.8394 -0.7824 -0.7381 -0.7045 -0.6801 -0.6635
 -0.6529 -0.6466 -0.6433 -0.6429 -0.6455 -0.6581 -0.6577 -0.6503 -0.6540 -0.6688
 -0.6941 -0.7284 -0.7698 -0.8153 -0.8620 -0.9083 -0.9546 -1.0006 -1.0471 -1.0946
 -1.1439
 -1.1765 -1.0726 -0.9801 -0.8987 -0.8302 -0.7748 -0.7310 -0.6969 -0.6708 -0.6513
 -0.6373 -0.6278 -0.6215 -0.6176 -0.6155 -0.6205 -0.6326 -0.6399 -0.6464 -0.6620
 -0.6872 -0.7216 -0.7638 -0.8113 -0.8607 -0.9101 -0.9587 -1.0065 -1.0539 -1.1013
 -1.1493
 -1.1155 -1.0262 -0.9449 -0.8731 -0.8106 -0.7590 -0.7177 -0.6850 -0.6595 -0.6396
 -0.6242 -0.6127 -0.6044 -0.5988 -0.6018 -0.5767 -0.5920 -0.6248 -0.6354
 [Fe/H] = -0.75 [alpha/Fe] = 0.30 BC value = F814W
 -2.3096 -2.2476 -2.1783 -2.0931 -1.9918 -1.8465 -1.6381 -1.3817 -1.1907 -1.0414
 -0.9553 -0.8897 -0.8350 -0.7868 -0.7431 -0.6529
 -2.0517 -1.9867 -1.9234 -1.8530 -1.7691 -1.6551 -1.4948 -1.2961 -1.1321 -1.0212
 -0.9455 -0.8864 -0.8355 -0.7902 -0.7495 -0.6673 -0.6104 -0.5767 -0.5667
 -1.8408 -1.7683 -1.7055 -1.6442 -1.5754 -1.4890 -1.3706 -1.2209 -1.0925 -1.0001
 -0.9341 -0.8815 -0.8350 -0.7928 -0.7548 -0.6790 -0.6276 -0.5984 -0.5909 -0.6026
 -0.6271
 -1.6769 -1.5924 -1.5246 -1.4667 -1.4108 -1.3481 -1.2655 -1.1561 -1.0554 -0.9781
 -0.9211 -0.8750 -0.8335 -0.7946 -0.7590 -0.6880 -0.6409 -0.6151 -0.6093 -0.6204
 -0.6445 -0.6766 -0.7148
 -1.5558 -1.4582 -1.3810 -1.3197 -1.2686 -1.2206 -1.1662 -1.0909 -1.0141 -0.9514
 -0.9033 -0.8644 -0.8289 -0.7943 -0.7614 -0.6947 -0.6511 -0.6279 -0.6235 -0.6344
 -0.6576 -0.6890 -0.7252 -0.7658 -0.8111
 -1.4405 -1.3463 -1.2674 -1.2025 -1.1500 -1.1072 -1.0685 -1.0214 -0.9667 -0.9181
 -0.8794 -0.8480 -0.8194 -0.7904 -0.7612 -0.6990 -0.6584 -0.6374 -0.6342 -0.6454
 -0.6680 -0.6989 -0.7349 -0.7744 -0.8173 -0.8639
 -1.3498 -1.2337 -1.1456 -1.0819 -1.0372 -1.0033 -0.9749 -0.9473 -0.9130 -0.8785
 -0.8491 -0.8252 -0.8037 -0.7815 -0.7575 -0.7009 -0.6631 -0.6441 -0.6419 -0.6537
 -0.6762 -0.7069 -0.7429 -0.7822 -0.8242 -0.8688 -0.9168 -0.9690 -1.0245 -1.0788
 -1.3198 -1.1900 -1.0831 -0.9996 -0.9372 -0.8933 -0.8659 -0.8514 -0.8410 -0.8280
 -0.8127 -0.7969 -0.7817 -0.7662 -0.7485 -0.7001 -0.6651 -0.6481 -0.6468 -0.6590
 -0.6818 -0.7129 -0.7496 -0.7894 -0.8313 -0.8752 -0.9215 -0.9703 -1.0229 -1.0790
 -1.1343
 -1.3102 -1.1755 -1.0620 -0.9688 -0.8952 -0.8397 -0.7999 -0.7732 -0.7571 -0.7492
 -0.7483 -0.7501 -0.7493 -0.7434 -0.7329 -0.6959 -0.6645 -0.6493 -0.6489 -0.6615
 -0.6848 -0.7164 -0.7541 -0.7952 -0.8380 -0.8821 -0.9276 -0.9749 -1.0245 -1.0773
 -1.1340
 -1.3054 -1.1695 -1.0539 -0.9575 -0.8792 -0.8177 -0.7713 -0.7378 -0.7150 -0.7002
